Date,0
2016-09-19,0.008760869973335837
2016-09-20,0.0028960177609372167
2016-09-21,-0.010242212339592719
2016-09-22,0.02593277636311653
2016-09-23,0.0014044895539685356
2016-09-26,-0.007077482989931238
2016-09-27,0.02049891288378117
2016-09-28,0.0013902978837178415
2016-09-29,-0.008572304732851926
2016-09-30,0.00943514040274917
2016-10-03,0.00037324047178704053
2016-10-04,-0.006132887882208423
2016-10-05,0.014494857041469807
2016-10-06,-0.024683027520656577
2016-10-07,-0.0058847626199325246
2016-10-10,
2016-10-11,
2016-10-12,-0.007266245545617037
2016-10-13,-0.013057760560439492
2016-10-14,-0.010808997919981638
2016-10-17,-0.0072574702317468095
2016-10-18,0.01630874407141893
2016-10-19,0.0038487634483800157
2016-10-20,-0.00318153649593879
2016-10-21,-0.0018900153285113961
2016-10-24,0.007041791438801204
2016-10-25,-0.011612254536611534
2016-10-26,-0.005020534414402166
2016-10-27,-0.008128957313751654
2016-10-28,-0.010372142782160273
2016-10-31,-0.0034774342658624824
2016-11-01,-0.010952368881336268
2016-11-02,-0.020363038585871792
2016-11-03,-0.005982983191527461
2016-11-04,0.003194363192500442
2016-11-07,0.0303676721853973
2016-11-08,0.009090709925158329
2016-11-09,0.0035769767960179884
2016-11-10,0.020606748334179373
2016-11-11,
2016-11-14,
2016-11-15,-0.0034136027197593302
2016-11-16,0.0010018080153504601
2016-11-17,0.005128472745451603
2016-11-18,-0.0030882119011820842
2016-11-21,0.011561882160863929
2016-11-22,0.001617157691626731
2016-11-23,-0.002433290913007575
2016-11-25,0.005265397524863286
2016-11-28,-0.004328861069439034
2016-11-29,-0.024779119394215766
2016-11-30,-0.011630863635920008
2016-12-01,-0.02330765063257747
2016-12-02,0.006212516323591389
2016-12-05,0.021428303382413652
2016-12-06,-0.0015633987363011751
2016-12-07,-0.005842173846584042
2016-12-08,0.011023609506739218
2016-12-09,0.004534234306359243
2016-12-12,-0.001531682437870057
2016-12-13,0.008622504007241922
2016-12-14,-0.0042695899184559145
2016-12-15,0.02179825053954879
2016-12-16,0.0006732269134854981
2016-12-19,0.0030635374955505223
2016-12-20,-0.002865128921946366
2016-12-21,
2016-12-22,
2016-12-23,0.004967156325358516
2016-12-27,0.020075099234857875
2016-12-28,-0.02237754232968275
2016-12-29,-0.006124720758162646
2016-12-30,-0.007405261867095645
2017-01-03,0.02277026828437292
2017-01-04,0.04525681454155986
2017-01-05,-0.010430338885168497
2017-01-06,0.010784561225718251
2017-01-09,0.012810770732275543
2017-01-10,0.014061709128445236
2017-01-11,-0.0077071002597620935
2017-01-12,0.0022628078145104443
2017-01-13,0.010604212906225945
2017-01-17,-0.016022986099212235
2017-01-18,0.0040835693580254405
2017-01-19,0.0017356718858906545
2017-01-20,0.00030906109573071547
2017-01-23,0.0017152093676700458
2017-01-24,0.007907338177284881
2017-01-25,0.00857623014764791
2017-01-26,-0.006432085658018261
2017-01-27,0.002820208627485844
2017-01-30,-0.0077668058136515505
2017-01-31,0.003949497414708453
2017-02-01,0.008343081219863479
2017-02-02,0.006048463340430459
2017-02-03,-0.0012581333550426889
2017-02-06,-0.00015559590139147152
2017-02-07,-0.004727117008448223
2017-02-08,0.009202074388358301
2017-02-09,0.01974287530246121
2017-02-10,0.002115621972399986
2017-02-13,0.003613954500575667
2017-02-14,0.007870800806600919
2017-02-15,-0.0019037996173324689
2017-02-16,-0.00860439192450397
2017-02-17,0.006613112897654537
2017-02-21,0.002655613461012014
2017-02-22,-0.0012232906646332448
2017-02-23,-0.00919468192751831
2017-02-24,-0.005404216738852897
2017-02-27,0.0186723248785666
2017-02-28,-0.005893865906096319
2017-03-01,0.01695174456456577
2017-03-02,-0.009884514951745218
2017-03-03,-0.002390515237708599
2017-03-06,0.002981521569059833
2017-03-07,-0.0007947746184367339
2017-03-08,-7.818923110259964e-05
2017-03-09,-0.01042495447240439
2017-03-10,0.009280197258378612
2017-03-13,0.0094994809116272
2017-03-14,-0.002074951821318384
2017-03-15,0.008448346885829117
2017-03-16,0.005358331960427321
2017-03-17,-0.00027939743582232503
2017-03-20,-0.0006825622052674374
2017-03-21,-0.028142148045645306
2017-03-22,-0.0012697487209611257
2017-03-23,-0.0009165486891184032
2017-03-24,0.00585430978254092
2017-03-27,0.011627259523829538
2017-03-28,0.007529395768666666
2017-03-29,0.007888851047025577
2017-03-30,0.0025039542131368394
2017-03-31,0.004631387987052354
2017-04-03,-0.003833558737982042
2017-04-04,-0.004878916526929075
2017-04-05,-0.012098444147667142
2017-04-06,0.004754194974990807
2017-04-07,0.006643980478550703
2017-04-10,0.006040214039577129
2017-04-11,-0.0020702414152391144
2017-04-12,-0.009022944044070315
2017-04-13,0.0005827382635359984
2017-04-17,0.00660036472115473
2017-04-18,0.007329374902784595
2017-04-19,0.006546027285540122
2017-04-20,0.010420617356846225
2017-04-21,-0.007895426717218438
2017-04-24,0.011968123838931182
2017-04-25,0.012591531812249085
2017-04-26,0.013022235118311501
2017-04-27,0.01047589073461702
2017-04-28,-0.017179442689096804
2017-05-01,0.021488176103298916
2017-05-02,-0.0009463115809022095
2017-05-03,-0.004318622618121474
2017-05-04,-0.003524584149894251
2017-05-05,0.009599286049895583
2017-05-08,-0.002651243461909629
2017-05-09,0.022239426784587717
2017-05-10,0.009550486022568635
2017-05-11,0.002292688516483868
2017-05-12,0.00657089961408064
2017-05-15,0.008413240173328066
2017-05-16,0.004266017098173835
2017-05-17,-0.03506516835849383
2017-05-18,0.028644325620679756
2017-05-19,0.0019684895803860516
2017-05-22,0.015798633561901875
2017-05-23,0.002294528416597594
2017-05-24,0.03046934906644339
2017-05-25,0.012143524651859569
2017-05-26,-0.013274367102794372
2017-05-30,-0.003940673542269742
2017-05-31,0.007393754344181822
2017-06-01,0.020490166560879534
2017-06-02,0.005876614894047667
2017-06-05,0.0013831155992950002
2017-06-06,0.006392290354696554
2017-06-07,0.00201642774938932
2017-06-08,0.010037273402706888
2017-06-09,-0.03087245270910728
2017-06-12,-0.020037444991618584
2017-06-13,0.015991560039415792
2017-06-14,-0.009235361218041242
2017-06-15,-0.0035477384173118725
2017-06-16,0.00675426613706073
2017-06-19,0.02714775471285309
2017-06-20,0.0010023591355849612
2017-06-21,0.013524578364737604
2017-06-22,0.009865713543674413
2017-06-23,0.00906630175421271
2017-06-26,-0.014486266623440465
2017-06-27,-0.022230776083022034
2017-06-28,0.019953612831746757
2017-06-29,-0.01591454487599972
2017-06-30,-0.008075479580342236
2017-07-03,-0.013988668038493166
2017-07-05,0.006119319602212919
2017-07-06,-0.019292695547164954
2017-07-07,0.006607351022215641
2017-07-10,-0.0013167391270890116
2017-07-11,0.012947424682257014
2017-07-12,0.017145966308624135
2017-07-13,-0.00441626596173833
2017-07-14,0.0015070417842603292
2017-07-17,-0.0069739703898963785
2017-07-18,0.010040533161045976
2017-07-19,0.0015152185656151574
2017-07-20,0.008785962289797578
2017-07-21,0.0071754814354639046
2017-07-24,0.014135886184817247
2017-07-25,-0.002040150044958633
2017-07-26,0.0006873462577727019
2017-07-27,-0.01487286161973702
2017-07-28,0.004550504114921481
2017-07-31,-0.011396882301923584
2017-08-01,0.0018916806792478606
2017-08-02,0.0033254375509872455
2017-08-03,0.007625250063854938
2017-08-04,0.012227050363544014
2017-08-07,0.018910868319336523
2017-08-08,-0.0016216669697323223
2017-08-09,-0.009044509584395613
2017-08-10,-0.01872775159725243
2017-08-11,0.023208725164963553
2017-08-14,0.03230836796748655
2017-08-15,-0.015012932858701233
2017-08-16,0.007837990357905137
2017-08-17,-0.01803756688365679
2017-08-18,-0.007388936494565013
2017-08-21,0.00035433508642279904
2017-08-22,0.018493664118755325
2017-08-23,0.005118131954333549
2017-08-24,0.007754842761963109
2017-08-25,-0.003147341258964943
2017-08-28,0.02081621536775604
2017-08-29,0.015469051552267306
2017-08-30,0.018771176488188702
2017-08-31,0.02126124143436465
2017-09-01,-0.014359457479258878
2017-09-05,-0.006003095343130232
2017-09-06,0.006573258194731943
2017-09-07,0.0029781111908317548
2017-09-08,-0.013803463086760214
2017-09-11,0.01344283597116379
2017-09-12,0.004815825806330876
2017-09-13,-0.004640011555965919
2017-09-14,-0.005655542850443003
2017-09-15,0.011408175373292162
2017-09-18,0.012324312822635535
2017-09-19,-0.004354878700481644
2017-09-20,-0.00016194378994994506
2017-09-21,-0.00573011428833073
2017-09-22,-0.0019340390522095872
2017-09-25,-0.015424913475110819
2017-09-26,-0.004360265540122874
2017-09-27,0.018741712886187402
2017-09-28,0.009164876133186499
2017-09-29,0.0047288914741409754
2017-10-02,0.005650722197596085
2017-10-03,0.009083547258814524
2017-10-04,-0.004198369155141942
2017-10-05,0.013995077072193924
2017-10-06,-0.0021626114108933415
2017-10-09,-0.0027364408297657697
2017-10-10,-0.004975739121907885
2017-10-11,0.0004991696018310768
2017-10-12,0.0025145643229625824
2017-10-13,-0.005399816285128529
2017-10-16,-0.0018532062960903376
2017-10-17,0.0011350781103849962
2017-10-18,2.53401473042615e-05
2017-10-19,-0.009614124128710958
2017-10-20,0.015434547530727595
2017-10-23,-0.00933704426516915
2017-10-24,-0.0038890092748328654
2017-10-25,-0.017344213008675197
2017-10-26,0.014453353508711405
2017-10-27,0.01793847118069915
2017-10-30,0.0034912769585497723
2017-10-31,0.013376119104929302
2017-11-01,-0.015824121673627487
2017-11-02,-0.004510456981769173
2017-11-03,0.01329586974693033
2017-11-06,-0.0025553688716178666
2017-11-07,-0.010248451852054325
2017-11-08,0.0017064714408985683
2017-11-09,-0.007156633418057599
2017-11-10,0.0026532878926136005
2017-11-13,0.004532849892352671
2017-11-14,-0.010706241159187753
2017-11-15,0.0014888617852297295
2017-11-16,0.020625308519331788
2017-11-17,0.004625057990261108
2017-11-20,0.011155891804593462
2017-11-21,0.01680018392663863
2017-11-22,0.007357284600345551
2017-11-24,0.005084354116018585
2017-11-27,0.008025471933338949
2017-11-28,0.011465868936724822
2017-11-29,-0.017601764569172475
2017-11-30,0.007712231943148002
2017-12-01,0.00429824742584228
2017-12-04,-0.017103779160122016
2017-12-05,-0.011056600411806707
2017-12-06,0.0034740629675824703
2017-12-07,0.015902371343699803
2017-12-08,-0.008290561990899621
2017-12-11,0.00645480677492909
2017-12-12,0.015408386388355642
2017-12-13,4.297283368429643e-05
2017-12-14,-0.0009597849253084278
2017-12-15,0.023945928217722266
2017-12-18,0.039514467433663325
2017-12-19,-0.019101803071302683
2017-12-20,-0.01856587966952373
2017-12-21,-0.015544616164805373
2017-12-22,-5.7232095229256925e-05
2017-12-26,0.012780814614205717
2017-12-27,-0.00711051390394924
2017-12-28,-0.002222091536082005
2017-12-29,-0.013070427115162663
2018-01-02,0.051005148502470884
2018-01-03,0.003977281602413656
2018-01-04,0.005207586438797463
2018-01-05,0.017175084532547357
2018-01-08,-0.006941258748795059
2018-01-09,0.004426480504109224
2018-01-10,0.0030988669348941686
2018-01-11,0.0022794562251507583
2018-01-12,0.007291085376794403
2018-01-16,-0.022270307443780994
2018-01-17,0.026832154351011824
2018-01-18,0.004561655145987256
2018-01-19,0.0029701314707963693
2018-01-22,0.028929460491233707
2018-01-23,0.009868395355455173
2018-01-24,-0.0036076653202315296
2018-01-25,-0.0016442087498244387
2018-01-26,0.02164285259342472
2018-01-29,0.007926241681155539
2018-01-30,-0.016107174924311733
2018-01-31,-0.007609905982682523
2018-02-01,-0.009163868320644444
2018-02-02,-0.020636457017173083
2018-02-05,-0.04169346580771668
2018-02-06,0.022772849324186266
2018-02-07,0.018361389870501017
2018-02-08,-0.04285448817416902
2018-02-09,0.002529451767377129
2018-02-12,0.015130262934416059
2018-02-13,0.011798268086587687
2018-02-14,0.03223456330010485
2018-02-15,0.019437893644471554
2018-02-16,-0.0015601531536632899
2018-02-20,0.0006833877304572454
2018-02-21,0.0030407095065969844
2018-02-22,-0.004033975361147384
2018-02-23,0.010683055970772425
2018-02-26,0.019599381971326827
2018-02-27,-0.01251025705556545
2018-02-28,-0.02029443085953725
2018-03-01,-0.009009769858343982
2018-03-02,0.02668810560932108
2018-03-05,0.02112175590320366
2018-03-06,0.009387232903600192
2018-03-07,0.015242907937321309
2018-03-08,0.00826625717570378
2018-03-09,0.020669181797082055
2018-03-12,0.0007442189338972687
2018-03-13,-0.01230488005358486
2018-03-14,-0.00865508450180891
2018-03-15,-0.009902092767305437
2018-03-16,-0.003940809110898856
2018-03-19,-0.01939180604976165
2018-03-20,0.005174576805181018
2018-03-21,0.004311813550458044
2018-03-22,-0.031602932228564716
2018-03-23,-0.020520401855159024
2018-03-26,0.022388519378616658
2018-03-27,-0.05408832816767806
