,index,ticker,Date,open,high,low,close,volume,dividend,split,adj_open,adj_high,adj_low,Adj Close,adj_volume
3709,15807166,SPY,2008-12-10,90.32,91.360001,89.0,90.110001,396187400.0,0.0,1.0,66.0004104006032,66.76038042736403,65.03583398642256,65.84695579272326,396187400.0
3710,15807215,SPY,2008-12-09,90.370003,92.129997,88.980003,89.5,370790000.0,0.0,1.0,66.03694957820795,67.32304707934391,65.02122138448742,65.40120384027887,370790000.0
3711,15807216,SPY,2008-12-08,90.339996,92.379997,88.080002,91.0,412859300.0,0.0,1.0,66.01502227179863,67.50573200627207,64.36355491680636,66.49731340184778,412859300.0
3712,15807217,SPY,2008-12-05,83.650002,88.419998,82.239998,87.93,471905300.0,0.0,1.0,61.126378011639495,64.61200349446983,60.09603210080588,64.25394249917007,471905300.0
3713,15807218,SPY,2008-12-04,86.059998,88.050003,83.739998,85.300003,444173800.0,0.0,1.0,62.88745778426805,64.3416334563147,61.1921416623748,62.33209926010501,444173800.0
3714,15807220,SPY,2008-12-03,83.400002,87.830002,83.139999,87.32,519863500.0,0.0,1.0,60.94369308471134,64.1808699898782,60.75369856848694,63.80819127746536,519863500.0
3715,15807221,SPY,2008-12-02,83.470001,85.489998,82.040001,85.269997,469508400.0,0.0,1.0,60.99484413351151,62.47093615087187,59.94988635148248,62.310172684435386,469508400.0
3716,15807222,SPY,2008-12-01,87.510002,87.550003,81.860001,82.110001,369927100.0,0.0,1.0,63.94703328341018,63.9762636024584,59.8183532040942,60.00103813102236,369927100.0
3717,15807227,SPY,2008-11-28,88.629997,90.129997,88.480003,90.089996,118308100.0,0.0,1.0,64.76545810234977,65.86156766391869,64.65585153063111,65.83233734487047,118308100.0
3718,15807228,SPY,2008-11-26,84.300003,89.190002,84.239998,88.970001,370134200.0,0.0,1.0,61.6013595523924,65.17467599236737,61.5575115162311,65.01391252593088,370134200.0
3719,15807229,SPY,2008-11-25,87.300003,87.510002,83.82,85.660004,454112400.0,0.0,1.0,63.79357867553024,63.94703328341018,61.250602300471215,62.59516628562126,454112400.0
3720,15807230,SPY,2008-11-24,81.919998,86.989998,80.360001,85.029999,523305300.0,0.0,1.0,59.862195394337846,63.56704571244079,58.722243642525285,62.134796616063774,523305300.0
3721,15807231,SPY,2008-11-21,77.459999,80.900002,74.339996,79.519997,718536500.0,0.0,1.0,56.603097028679294,59.1168438154298,54.32318694839682,58.10841936508786,718536500.0
3722,15807232,SPY,2008-11-20,80.129997,82.510002,75.050003,75.449997,814180400.0,0.0,1.0,58.55417058679256,60.29333474484712,54.84201725605073,55.13430875469752,814180400.0
3723,15807233,SPY,2008-11-19,85.910004,86.870003,80.919998,81.5,558327600.0,0.0,1.0,62.777851212549415,63.47936060121381,59.13145568662523,59.55528617857796,558327600.0
3724,15807234,SPY,2008-11-18,85.150002,87.220001,82.910004,87.080002,523811800.0,0.0,1.0,62.22248757320841,63.73511803743381,60.585632089411575,63.63281520909375,523811800.0
3725,15807235,SPY,2008-11-17,86.379997,88.559998,85.160004,85.470001,415254900.0,0.0,1.0,63.12129375999639,64.71430705354959,62.22979643176495,62.45632354893674,415254900.0
3726,15807236,SPY,2008-11-14,89.410004,92.059998,86.519997,86.620003,540352300.0,0.0,1.0,65.33544018954356,67.27189603054373,63.22359731907616,63.29667567428566,540352300.0
3727,15807250,SPY,2008-11-13,86.129997,91.730003,82.089996,91.169998,753141900.0,0.0,1.0,62.93860883306824,67.0307555806971,59.986419683169565,66.62153769067952,753141900.0
3728,15807251,SPY,2008-11-12,88.230003,88.949997,85.120003,85.82,454330600.0,0.0,1.0,64.47316660370296,64.9992948088178,62.200566112716736,62.71208171589644,454330600.0
3729,15807252,SPY,2008-11-11,90.760002,92.139999,88.650002,89.769997,418498200.0,0.0,1.0,66.32193733347617,67.33035593790045,64.78007655020255,65.59850136914214,418498200.0
3730,15807253,SPY,2008-11-10,95.209999,95.529999,90.919998,92.629997,301773000.0,0.0,1.0,69.57372684057817,69.80756354704621,66.43885276375136,67.68841693320022,301773000.0
3731,15807254,SPY,2008-11-07,91.650002,94.0,90.5,93.860001,380391000.0,0.0,1.0,66.9722956733404,68.68953252498562,66.13194354799147,68.58722969664557,380391000.0
3732,15807255,SPY,2008-11-06,94.459999,95.440002,90.059998,90.860001,477721900.0,0.0,1.0,69.0256720597937,69.74179916557121,65.8104166151185,66.39501057350772,477721900.0
3733,15807256,SPY,2008-11-05,99.199997,100.709999,95.0,96.190002,387844100.0,0.0,1.0,72.48937681287208,73.59279523299755,69.42027223269824,70.28985394635566,387844100.0
3734,15807257,SPY,2008-11-04,99.059998,100.860001,96.709999,100.410004,346793400.0,0.0,1.0,72.38707398453202,73.70240765063384,70.6698364021471,73.3735769743823,346793400.0
3735,15807258,SPY,2008-11-03,96.779999,97.690002,95.949997,97.110001,205419400.0,0.0,1.0,70.72098818168698,71.38596350792459,70.11447276280609,70.96213374671156,205419400.0
3736,15807259,SPY,2008-10-31,95.080002,98.57,94.480003,96.830002,411394000.0,0.0,1.0,69.47873287079466,72.02901298923226,69.04028977690679,70.75752735929173,411394000.0
3737,15807260,SPY,2008-10-30,95.779999,96.540001,92.900002,96.300003,414582100.0,0.0,1.0,69.99024847397436,70.54561211331537,67.88572030798116,70.37023604494375,414582100.0
3738,15807261,SPY,2008-10-29,93.769997,97.169998,92.099998,93.080002,531270100.0,0.0,1.0,68.5214601999926,71.0059759369552,67.30112561885224,68.01725345536943,531270100.0
3739,15807262,SPY,2008-10-28,87.339996,94.239998,84.529999,93.760002,639939500.0,0.0,1.0,63.82280314866079,68.86490859335723,61.76942676220747,68.514156456614,639939500.0
3740,15807263,SPY,2008-10-27,85.970001,89.510002,83.699997,83.949997,397288600.0,0.0,1.0,62.821693402793045,65.40851269883541,61.16291134332658,61.34559627025473,397288600.0
3741,15807264,SPY,2008-10-24,84.059998,89.919998,84.0,87.040001,545812600.0,0.0,1.0,61.42597836884283,65.70811305603875,61.38213544785949,63.603584890045546,545812600.0
3742,15807265,SPY,2008-10-23,90.290001,92.449997,85.809998,91.690002,634666400.0,0.0,1.0,65.97848894011153,67.55688378581195,62.7047728573399,67.00152526164891,634666400.0
3743,15807266,SPY,2008-10-22,93.199997,95.860001,87.529999,90.639999,516168000.0,0.0,1.0,68.1049385665964,70.04870911207078,63.96164588534531,66.23424637633154,516168000.0
3744,15807267,SPY,2008-10-21,96.970001,98.639999,95.220001,95.860001,356502000.0,0.0,1.0,70.85983018763179,72.08016403803244,69.58103569913472,70.04870911207078,356502000.0
3745,15807268,SPY,2008-10-20,95.349998,99.099998,94.089996,98.809998,321294200.0,0.0,1.0,69.67602966891823,72.41630357284053,68.75529617572093,72.20438905760386,321294200.0
3746,15807269,SPY,2008-10-17,91.989998,98.589996,91.650002,93.209999,476649000.0,0.0,1.0,67.22074425100385,72.04362486042768,66.9722956733404,68.11224742515294,476649000.0
3747,15807270,SPY,2008-10-16,91.290001,94.769997,86.540001,93.769997,708811200.0,0.0,1.0,66.70922864782415,69.25219990770522,63.23821503618924,68.5214601999926,708811200.0
3748,15807271,SPY,2008-10-15,97.459999,97.800003,89.709999,90.019997,484627500.0,0.0,1.0,71.21789118293155,71.46634560651268,65.5546584481588,65.7811862960703,484627500.0
3749,15807272,SPY,2008-10-14,104.699997,105.529999,97.110001,99.849998,546268300.0,0.0,1.0,76.50844520529145,77.11496062417234,70.96213374671156,72.96435835362499,546268300.0
3750,15807273,SPY,2008-10-13,93.870003,101.349998,89.949997,101.349998,455584000.0,0.0,1.0,68.5945385552021,74.06046791519391,65.73003451653041,74.06046791519391,455584000.0
3751,15807274,SPY,2008-10-10,86.760002,93.940002,83.580002,88.5,871026300.0,0.0,1.0,63.39897850262572,68.64568960400229,61.0752262320996,64.67046413256625,871026300.0
