Date,Close,Call Cost,Put Cost,Call Payoff,Put Payoff,Ark Delta P,Cash,Interest Cost,Portfolio Value,Portfolio Returns
2016-04-01,17.649375915527344,0.5773658414098459,-0.6117951073597941,0.0,0.0,0.0,4.191492802480129,0.0003353640241591998,21.84086871800747,-0.0015585810370584152
2016-04-04,18.018415451049805,0.0,0.0,0.0,0.0,0.36903953552246094,4.1918254606390555,0.00033265815892699434,22.21024091168886,0.01691197353230045
2016-04-05,17.898475646972656,0.0,0.0,0.0,0.0,-0.11993980407714844,4.192158145199424,0.000332684560368179,22.09063379217208,-0.005385223870031597
2016-04-06,17.975051879882812,0.0,0.0,0.0,0.0,0.07657623291015625,4.192490856163329,0.0003327109639047162,22.16754273604614,0.0034815182125427224
2016-04-07,17.99073600769043,0.0,0.0,0.0,0.0,0.015684127807617188,4.192823593532866,0.00033273736953677216,22.183559601223294,0.0007225367902914392
2016-04-08,17.889249801635742,0.614461074642216,-0.6555731897066317,0.0,0.0,-0.1014862060546875,4.152044242245715,0.0003327637772645132,22.041294043881457,-0.006413107720277256
2016-04-11,17.889249801635742,0.0,0.0,0.0,0.0,0.0,4.152373769566529,0.000329527320813152,22.041623571202273,1.4950452553286198e-05
2016-04-12,17.981510162353516,0.0,0.0,0.0,0.0,0.09226036071777344,4.152703323040304,0.0003295534737751213,22.13421348539382,0.004200684849391845
2016-04-13,18.276742935180664,0.0,0.0,0.0,0.0,0.29523277282714844,4.153032902669116,0.0003295796288127225,22.429775837849782,0.013353189741799554
2016-04-14,18.47049140930176,0.0,0.0,0.0,0.0,0.1937484741210973,4.153362508455042,0.0003296057859261203,22.623853917756804,0.008652698150443339
2016-04-15,18.23984146118164,0.6697335643814443,-0.7162774880317926,0.0,0.0,-0.23064994812012074,4.10714821674981,0.0003296319451154795,22.34698967793145,-0.012237713381275439
2016-04-18,18.28227996826172,0.0,0.0,0.0,0.0,0.042438507080078125,4.1074741808939965,0.0003259641441864928,22.389754149155713,0.001913656910420336
2016-04-19,17.8929386138916,0.0,0.0,0.0,0.0,-0.3893413543701172,4.107800170908353,0.00032599001435666637,22.000738784799957,-0.017374704597657442
2016-04-20,18.050708770751957,0.0,0.0,0.0,0.0,0.15777015686035512,4.108126186794934,0.00032601588658002806,22.15883495754689,0.007185948358068739
2016-04-21,18.22784423828125,0.0,0.0,0.0,0.0,0.17713546752929332,4.10845222855579,0.0003260417608567408,22.33629646683704,0.008008611898149942
2016-04-22,18.184484481811523,0.6292521864686179,-0.6298452357248077,0.0,0.0,-0.04335975646972656,4.108185246936787,0.00032606763718696745,22.29266972874831,-0.001953176890963193
2016-04-25,18.101449966430664,0.0,0.0,0.0,0.0,-0.08303451538085938,4.108511293384957,0.00032604644816958627,22.20996125981562,-0.0037101195118873775
2016-04-26,18.05624008178711,0.0,0.0,0.0,0.0,-0.04520988464355469,4.108837365709829,0.000326072324871822,22.165077447496937,-0.0020208865649797847
2016-04-27,17.963058471679688,0.0,0.0,0.0,0.0,-0.09318161010742188,4.109163463913457,0.0003260982036277642,22.072221935593145,-0.004189270807816614
2016-04-28,18.078384399414062,0.0,0.0,0.0,0.0,0.115325927734375,4.109489587997894,0.0003261240844375759,22.187873987411955,0.005239710444933099
2016-04-29,17.41872215270996,0.6352562697638346,-0.6572532095402723,0.0,0.0,-0.6596622467041016,4.087818798188757,0.00032614996730142014,21.506540950898717,-0.03070745024511068
2016-05-02,17.529438018798828,0.0,0.0,0.0,0.0,0.11071586608886719,4.088143228252106,0.00032443006334831407,21.617581247050936,0.005163094167757176
2016-05-03,17.271108627319336,0.0,0.0,0.0,0.0,-0.2583293914794922,4.088467684063872,0.00032445581176604015,21.359576311383208,-0.011934958528393436
2016-05-04,16.800579071044922,0.0,0.0,0.0,0.0,-0.47052955627441406,4.088792165626099,0.0003244815622272914,20.88937123667102,-0.022013782851188823
2016-05-05,16.75444984436035,0.0,0.0,0.0,0.0,-0.04612922668457031,4.089116672940832,0.0003245073147322301,20.843566517301184,-0.0021927284862182095
2016-05-06,16.55147933959961,0.633900873290128,-0.6655977629299004,0.0,0.0,-0.2029705047607422,4.05774431637034,0.00032453306928101837,20.60922365596995,-0.011242934894885592
2016-05-09,16.883615493774414,0.0,0.0,0.0,0.0,0.3321361541748047,4.058066359570052,0.00032204319971193177,20.941681853344466,0.01613152455057243
2016-05-10,17.014623641967773,0.0,0.0,0.0,0.0,0.13100814819335938,4.058388428328748,0.0003220687586960359,21.07301207029652,0.006271235418041643
2016-05-11,16.890993118286133,0.0,0.0,0.0,0.0,-0.12363052368164062,4.0587105226484566,0.0003220943197086308,20.94970364093459,-0.005851485727365047
2016-05-12,16.559782028198242,0.0,0.0,0.0,0.0,-0.3312110900878906,4.059032642531206,0.0003221198827498775,20.61881467072945,-0.015794446350000046
2016-05-13,16.70831871032715,0.6272324530827917,-0.6735635811501671,0.0,0.0,0.14853668212890625,4.013023659911651,0.000322145447819937,20.7213423702388,0.004972531212228182
2016-05-16,16.86516571044922,0.0,0.0,0.0,0.0,0.1568470001220703,4.013342153852914,0.00031849394126282944,20.878507864302133,0.007584715857456237
2016-05-17,16.745223999023438,0.0,0.0,0.0,0.0,-0.11994171142578125,4.013660673071474,0.0003185192185597551,20.75888467209491,-0.005729489529840981
2016-05-18,16.86516571044922,0.0,0.0,0.0,0.0,0.11994171142578125,4.013979217569337,0.0003185444978628154,20.879144928018555,0.005793194471825469
2016-05-19,16.578231811523438,0.0,0.0,0.0,0.0,-0.28693389892578125,4.014297787348509,0.0003185697791721696,20.59252959887195,-0.013727349953013945
2016-05-20,16.791357040405273,0.6149721152790482,-0.6612060049514834,0.0,0.0,0.21312522888183594,3.9683824927385616,0.0003185950624879769,20.759739533143836,0.008119931719367202
2016-05-23,16.953733444213867,0.0,0.0,0.0,0.0,0.16237640380859375,3.968697443730049,0.0003149509914871874,20.922430887943918,0.007836868788278162
2016-05-24,17.45562744140625,0.0,0.0,0.0,0.0,0.5018939971923828,3.9690124197176466,0.00031497598759762293,21.424639861123897,0.024003375892108547
2016-05-25,17.612468719482422,0.0,0.0,0.0,0.0,0.15684127807617188,3.9693274207033387,0.0003150009856918767,21.58179614018576,0.007335305521145807
2016-05-26,17.73240852355957,0.0,0.0,0.0,0.0,0.11993980407714844,3.9696424466891087,0.00031502598577010625,21.702050970248678,0.005572049206738816
2016-05-27,17.796993255615234,0.6303771897244801,-0.6856513414588624,0.0,2.0587818691882838,0.06458473205566406,5.973465215130843,0.00031505098783246897,23.770458470746078,0.09530930985891506
2016-05-31,17.981510162353516,0.0,0.0,0.0,0.0,0.18451690673828125,5.973939299671726,0.00047408454088340024,23.955449462025243,0.007782390546098528
2016-06-01,18.009187698364258,0.0,0.0,0.0,0.0,0.027677536010742188,5.974413421838367,0.0004741221666406132,23.983601120202625,0.0011751671878255099
2016-06-02,18.214006423950195,0.0,0.0,0.0,0.0,0.2048187255859375,5.974887581633751,0.00047415979538399736,24.188894005583947,0.008559718965989394
2016-06-03,18.05531883239746,0.596672082250674,-0.6360705275001914,0.0,0.0,-0.15868759155273438,5.9359633338113476,0.00047419742711378974,23.99128216620881,-0.008169527690249923
2016-06-06,18.378231048583984,0.0,0.0,0.0,0.0,0.32291221618652344,5.936434442012444,0.0004711082010961387,24.31466549059643,0.01347920140938097
2016-06-07,18.3874568939209,0.0,0.0,0.0,0.0,0.009225845336914062,5.936905587603079,0.00047114559063590825,24.324362481523977,0.0003988124340554844
2016-06-08,18.378231048583984,0.0,0.0,0.0,0.0,-0.009225845336914062,5.937376770586223,0.00047118298314310155,24.315607819170207,-0.0003599133321754433
2016-06-09,18.110675811767575,0.0,0.0,0.0,0.0,-0.2675552368164098,5.9378479909648405,0.0004712203786179542,24.048523802732415,-0.010984056759922978
2016-06-10,18.08299827575684,0.7381637186162597,-0.7783582343318791,0.0,0.0,-0.027677536010735082,5.898124733026282,0.00047125777706070164,23.981123008783122,-0.0028026998456194274
2016-06-13,17.81544303894043,0.0,0.0,0.0,0.0,-0.2675552368164098,5.8985928381638235,0.00046810513754176836,23.71403587710425,-0.011137390504233236
2016-06-14,17.75086212158203,0.0,0.0,0.0,0.0,-0.06458091735839844,5.899060980452567,0.00046814228874316057,23.6499231020346,-0.00270357923897524
2016-06-15,17.898475646972656,0.0,0.0,0.0,0.0,0.147613525390625,5.89952915989546,0.00046817944289306087,23.798004806868114,0.006261403227174833
2016-06-16,17.916929244995117,0.0,0.0,0.0,0.0,0.018453598022460938,5.899997376495452,0.00046821659999170316,23.81692662149057,0.0007951008824484962
2016-06-17,18.05531883239746,0.9251023661463952,-0.9828257267370492,0.0,0.0,0.13838958740234375,5.842742269664837,0.00046825376003932154,23.898061102062297,0.0034065890138199606
2016-06-20,18.1475772857666,0.0,0.0,0.0,0.0,0.09225845336914062,5.843205979368778,0.0004637097039416537,23.99078326513538,0.003879903171938981
2016-06-21,18.06454467773437,0.0,0.0,0.0,0.0,-0.08303260803223012,5.843669725875078,0.00046374650629910937,23.90821440360945,-0.0034416909449523914
2016-06-22,17.933534622192383,0.0,0.0,0.0,0.0,-0.13101005554198863,5.844133509186655,0.0004637833115773871,23.777668131379038,-0.005460310419949321
2016-06-23,18.101449966430664,0.0,0.0,0.0,0.0,0.16791534423828125,5.844597329306431,0.00046382011977671864,23.946047295737095,0.007081399379775588
2016-06-24,17.492528915405273,0.8360191558823027,-0.8838333117230103,0.0,0.0,-0.6089210510253906,5.797247030396621,0.0004638569308973358,23.289775945801892,-0.027406249634027602
2016-06-27,16.846710205078125,0.0,0.0,0.0,0.0,-0.6458187103271484,5.7977071293672875,0.0004600989706663985,22.644417334445414,-0.027709953623354044
2016-06-28,17.250810623168945,0.0,0.0,0.0,0.0,0.4041004180908203,5.7981672648537455,0.00046013548645772124,23.04897788802269,0.017865796571496784
2016-06-29,17.6779727935791,0.0,0.0,0.0,0.0,0.42716217041015625,5.798627436858893,0.00046017200514712265,23.476600230437995,0.01855276813109863
2016-06-30,17.796993255615234,0.0,0.0,0.0,0.0,0.11902046203613281,5.799087645385628,0.00046020852673483276,23.59608090100086,0.005089351498517081
2016-07-01,17.94552993774414,0.932199752204396,-1.000467452023374,0.0,2.3011478179280593,0.14853668212890625,8.03242800854593,0.00046024505122108154,25.97795794629007,0.10094375651967602
2016-07-05,17.75823974609375,0.0,0.0,0.0,0.0,-0.18729019165039062,8.033065502832322,0.0006374942863925341,25.791305248926072,-0.007185041170283846
2016-07-06,17.704730987548828,0.0,0.0,0.0,0.0,-0.053508758544921875,8.0337030477135,0.0006375448811771684,25.73843403526233,-0.002049962696864416
2016-07-07,18.101449966430664,0.0,0.0,0.0,0.0,0.39671897888183594,8.034340643193477,0.0006375954799772618,26.13579060962414,0.015438257580761228
2016-07-08,18.479717254638672,0.7033054558905592,-0.750857666545162,0.0,0.0,0.3782672882080078,7.9874260786216675,0.0006376460827931331,26.46714333326034,0.012678121300611522
2016-07-11,18.553524017333984,0.0,0.0,0.0,0.0,0.0738067626953125,7.98806000132632,0.0006339227046525133,26.541584018660306,0.0028125697005774164
2016-07-12,18.876434326171875,0.0,0.0,0.0,0.0,0.3229103088378906,7.988693974342299,0.0006339730159782794,26.865128300514172,0.012190089394302772
2016-07-13,18.894887924194336,0.0,0.0,0.0,0.0,0.018453598022460938,7.989327997673596,0.0006340233312970079,26.88421592186793,0.0007104980530985294
2016-07-14,18.71498107910156,0.0,0.0,0.0,0.0,-0.179906845092777,7.9899620713242046,0.0006340736506090155,26.704943150425763,-0.006668328061461004
2016-07-15,18.72420692443848,0.68249920007904,-0.7263405387084964,0.0,0.0,0.009225845336921168,7.9467548566686625,0.0006341239739146194,26.67096178110714,-0.0012724748795459595
2016-07-18,18.88750648498535,0.0,0.0,0.0,0.0,0.16329956054687145,7.947385551498557,0.0006306948298943383,26.834892036483907,0.006146394596571625
2016-07-19,18.535070419311523,0.0,0.0,0.0,0.0,-0.3524360656738281,7.948016296383597,0.000630744885039568,26.48308671569512,-0.01310999575889793
2016-07-20,18.83584213256836,0.0,0.0,0.0,0.0,0.30077171325683594,7.9486470913277545,0.0006307949441574283,26.784489223896113,0.01138094329549455
2016-07-21,18.80262565612793,0.0,0.0,0.0,0.0,-0.03321647644042969,7.949277936335003,0.0006308450072482345,26.75190359246293,-0.0012165858815075259
2016-07-22,18.576587677001957,0.6457119470023222,-0.639887694419749,0.0,0.0,-0.226037979125973,7.9557330839918885,0.0006308950743123018,26.532320760993844,-0.0082081198711762
2016-07-25,18.56736183166504,0.0,0.0,0.0,0.0,-0.009225845336917615,7.956364491379507,0.0006314073876184038,26.523726323044546,-0.00032392333963993103
2016-07-26,18.765724182128903,0.0,0.0,0.0,0.0,0.19836235046386363,7.956995948878823,0.0006314574993158339,26.722720131007726,0.007502483080225719
2016-07-27,18.92902374267578,0.0,0.0,0.0,0.0,0.16329956054687855,7.957627456493813,0.0006315076149903827,26.886651199169595,0.006134520264336807
2016-07-28,19.09786033630371,0.0,0.0,0.0,0.0,0.1688365936279297,7.958259014228456,0.0006315577346423661,27.056119350532168,0.006303059094536989
2016-07-29,18.99637222290039,0.6365687700731975,-0.6524137767038919,0.0,0.0,-0.10148811340332031,7.943045615456033,0.0006316078582720996,26.939417838356423,-0.004313313031473198
2016-08-01,19.03420066833496,0.0,0.0,0.0,0.0,0.03782844543457031,7.943676015901705,0.0006304004456711138,26.977876684236666,0.0014276049360459897
2016-08-02,18.648550033569336,0.0,0.0,0.0,0.0,-0.385650634765625,7.944306466379158,0.0006304504774525163,26.592856499948493,-0.014271700801165799
2016-08-03,18.848756790161133,0.0,0.0,0.0,0.0,0.20020675659179688,7.944936966892362,0.0006305005132046951,26.793693757053497,0.00755230101382276
2016-08-04,19.07940673828125,0.0,0.0,0.0,0.0,0.2306499481201172,7.94556751744529,0.0006305505529279653,27.02497425572654,0.008631900505026824
2016-08-05,19.21964263916016,0.6694762738648741,-0.7013940118890727,0.0,0.0,0.1402359008789098,7.914280380017714,0.0006306005966226421,27.133923019177875,0.004031410443554817
2016-08-08,19.282381057739254,0.0,0.0,0.0,0.0,0.06273841857909446,7.914908497508192,0.0006281174904775963,27.197289555247444,0.0023353252688445014
2016-08-09,19.282381057739254,0.0,0.0,0.0,0.0,0.0,7.915536664849264,0.0006281673410720787,27.197917722588517,2.309668909461493e-05
2016-08-10,19.31098175048828,0.0,0.0,0.0,0.0,0.02860069274902699,7.916164882044887,0.0006282171956229574,27.22714663253317,0.0010746745483525277
2016-08-11,19.471511840820312,0.0,0.0,0.0,0.0,0.16053009033203125,7.916793149099018,0.0006282670541305466,27.38830498991933,0.005919032190967677
2016-08-12,19.54071044921875,0.6295906674393105,-0.6676874475471497,0.0,0.0,0.0691986083984375,7.879324685907774,0.0006283169165951601,27.420035135126525,0.0011585289859621373
2016-08-15,19.54071044921875,0.0,0.0,0.0,0.0,0.0,7.879950029136814,0.0006253432290402995,27.420660478355565,2.2806069575054266e-05
2016-08-16,19.67909812927246,0.0,0.0,0.0,0.0,0.13838768005371094,7.880575421996269,0.0006253928594553027,27.55967355126873,0.005069647137890598
2016-08-17,19.52594757080078,0.0,0.0,0.0,0.0,-0.1531505584716797,7.881200864490078,0.0006254424938092277,27.40714843529086,-0.005534358587162891
2016-08-18,19.58222770690918,0.0,0.0,0.0,0.0,0.05628013610839844,7.881826356622181,0.0006254921321023871,27.46405406353136,0.002076306054781929
2016-08-19,19.448448181152344,0.6486470488007196,-0.6898147888200132,0.0,0.0,-0.13377952575683594,7.841284158377222,0.0006255417743350937,27.289732339529564,-0.006347268454924615
2016-08-22,19.52779006958008,0.0,0.0,0.0,0.0,0.07934188842773793,7.841906482516776,0.0006223241395537478,27.36969655209686,0.002930194095435157
2016-08-23,19.62189674377441,0.0,0.0,0.0,0.0,0.09410667419432883,7.842528856047134,0.0006223735303584742,27.464425599821546,0.003461092363387097
2016-08-24,19.5960636138916,0.0,0.0,0.0,0.0,-0.025833129882808947,7.8431512789722175,0.0006224229250831059,27.43921489286382,-0.0009179404413937053
2016-08-25,19.300830841064453,0.0,0.0,0.0,0.0,-0.29523277282714844,7.843773751295945,0.0006224723237279537,27.1446045923604,-0.010736834186172106
2016-08-26,19.273155212402344,0.6688315526095253,-0.7166602716811491,0.0,0.0,-0.027675628662109375,7.796567553950615,0.000622521726293329,27.06972276635296,-0.002758626516464857
2016-08-29,19.410621643066406,0.0,0.0,0.0,0.0,0.1374664306640625,7.797186329153309,0.0006187752026944933,27.207807972219715,0.005101094202501155
2016-08-30,19.222410202026367,0.0,0.0,0.0,0.0,-0.18821144104003906,7.797805153465147,0.0006188243118375643,27.020215355491516,-0.006894808171233002
2016-08-31,19.018518447875977,0.0,0.0,0.0,0.0,-0.20389175415039062,7.798424026890025,0.0006188734248781863,26.816942474766,-0.00752299262056777
2016-09-01,18.885662078857425,0.0,0.0,0.0,0.0,-0.13285636901855113,7.799042949431842,0.0006189225418166686,26.684705028289265,-0.004931115715416379
2016-09-02,19.09140014648437,0.66794608401983,-0.7091849785703367,0.0,4.429437179004392,0.20573806762694602,12.18786020554838,0.0006189716626533207,31.27926035203275,0.17217935588467848
2016-09-06,19.53055953979492,0.0,0.0,0.0,0.0,0.4391593933105469,12.188827496040885,0.0009672904925038398,31.7193870358358,0.014070878877877613
2016-09-07,19.63020133972168,0.0,0.0,0.0,0.0,0.09964179992676137,12.189794863302476,0.0009673672615905464,31.819996203024154,0.0031718509274687445
2016-09-08,19.63204765319824,0.0,0.0,0.0,0.0,0.0018463134765589473,12.190762307339245,0.0009674440367700378,31.822809960537484,8.842733655201052e-05
2016-09-09,19.35618782043457,0.6825380376902266,-0.7155914991366424,0.0,0.0,-0.2758598327636683,12.158676366710871,0.0009675208180427973,31.51486418714544,-0.009676888174674603
2016-09-12,19.35618782043457,0.0,0.0,0.0,0.0,0.0,12.15964134102569,0.0009649743148183232,31.51582916146026,3.061965646078413e-05
2016-09-13,19.01205825805664,0.0,0.0,0.0,0.0,-0.3441295623779297,12.160606391925771,0.000965050900081404,31.172664649982412,-0.010888639791761912
2016-09-14,19.116310119628903,0.0,0.0,0.0,0.0,0.10425186157226207,12.161571519417194,0.0009651274914226803,31.277881639046097,0.0033752966018496533
2016-09-15,19.559162139892575,0.0,0.0,0.0,0.0,0.4428520202636719,12.162536723506037,0.0009652040888426344,31.72169886339861,0.01418949113863488
2016-09-16,19.559162139892575,0.7220410466948477,-0.7552867500356611,0.0,0.0,0.0,12.130256300857566,0.0009652806923417489,31.68941844075014,-0.0010176132995739495
2016-09-19,19.72522735595703,0.0,0.0,0.0,0.0,0.16606521606445668,12.131219019611603,0.0009627187540363147,31.856446375568634,0.005270779428495631
2016-09-20,19.789810180664062,0.0,0.0,0.0,0.0,0.06458282470703125,12.13218181477189,0.0009627951602866351,31.921991995435953,0.0020575308085080124
2016-09-21,19.60529136657715,0.0,0.0,0.0,0.0,-0.18451881408691406,12.13314468634449,0.0009628715726009437,31.73843605292164,-0.005750140609663612
2016-09-22,20.15885162353516,0.0,0.0,0.0,0.0,0.5535602569580114,12.13410763433547,0.0009629479909797215,32.29295925787063,0.017471661301280195
2016-09-23,20.16715431213379,0.8035174699225242,-0.8338548255906673,0.0,0.0,0.00830268859862926,12.10473330308275,0.00096302441542345,32.27188761521654,-0.0006525150725834594
2016-09-26,20.011234283447266,0.0,0.0,0.0,0.0,-0.15592002868652344,12.105693996202042,0.0009606931192922817,32.11692827964931,-0.004801681804759705
2016-09-27,20.39411354064941,0.0,0.0,0.0,0.0,0.3828792572021449,12.10665476556682,0.0009607693647779398,32.50076830621623,0.011951330563892748
2016-09-28,20.444854736328125,0.0,0.0,0.0,0.0,0.05074119567871449,12.107615611183135,0.000960845616314827,32.55247034751126,0.0015907944331623458
2016-09-29,20.26033592224121,0.0,0.0,0.0,0.0,-0.18451881408691406,12.108576533057038,0.0009609218739034235,32.36891245529825,-0.005638831408291023
2016-09-30,20.463308334350582,0.8145394989850819,-0.8618952263111808,0.0,0.0,0.20297241210937145,12.062181803868484,0.0009609981375442093,32.52549013821907,0.004837285872271835
2016-10-03,20.49098777770996,0.0,0.0,0.0,0.0,0.027679443359378553,12.063139119884664,0.0009573160161800384,32.55412689759463,0.0008804405176945362
2016-10-04,20.371049880981445,0.0,0.0,0.0,0.0,-0.11993789672851562,12.064096511878304,0.0009573919936416399,32.43514639285975,-0.0036548516601030423
2016-10-05,20.659822463989254,0.0,0.0,0.0,0.0,0.28877258300780895,12.065053979855438,0.0009574679771331987,32.72487644384469,0.008932595755101191
2016-10-06,20.13117408752441,0.0,0.0,0.0,0.0,-0.5286483764648438,12.066011523822093,0.0009575439666551935,32.197185611346505,-0.01612506722229179
2016-10-07,20.021385192871094,0.7756126970497016,-0.8239545740282442,0.0,0.0,-0.10978889465331676,12.018627266805758,0.0009576199622081026,32.04001245967685,-0.004881580445163625
2016-10-10,20.20498275756836,0.0,0.0,0.0,0.0,0.18359756469726562,12.019581126112648,0.0009538593068893459,32.22456388368101,0.005760029720226267
2016-10-11,19.3746395111084,0.0,0.0,0.0,0.0,-0.8303432464599609,12.020535061122656,0.0009539350100089403,31.395174572231056,-0.025737797862641187
2016-10-12,19.236248016357425,0.0,0.0,0.0,0.0,-0.138391494750973,12.021489071841792,0.0009540107191367187,31.257737088199217,-0.004377662679200478
2016-10-13,18.995450973510746,0.0,0.0,0.0,0.0,-0.2407970428466797,12.022443158276065,0.0009540864342731581,31.01789413178681,-0.007673074852976303
2016-10-14,18.80262565612793,0.7510542687199986,-0.7987236549169118,0.0,0.0,-0.19282531738281605,11.975727934234571,0.0009541621554187353,30.7783535903625,-0.007722656490043001
2016-10-17,18.673463821411133,0.0,0.0,0.0,0.0,-0.12916183471679688,11.976678388832527,0.0009504545979551248,30.650142210243658,-0.004165634777780536
2016-10-18,18.97792053222656,0.0,0.0,0.0,0.0,0.30445671081542613,11.977628918863386,0.0009505300308597244,30.955549451089944,0.009964300940313864
2016-10-19,19.051729202270508,0.0,0.0,0.0,0.0,0.07380867004394887,11.978579524333137,0.0009506054697510625,31.030308726603643,0.002415052449054933
2016-10-20,18.97792053222656,0.0,0.0,0.0,0.0,-0.07380867004394887,11.979530205247766,0.000950680914629614,30.957450737474325,-0.0023479621092797887
2016-10-21,18.941017150878903,0.8315629172488662,-0.82811572774631,0.0,0.0,-0.03690338134765625,11.983928151115817,0.0009507563654958545,30.92494530199472,-0.0010500036244992517
2016-10-24,19.068336486816406,0.0,0.0,0.0,0.0,0.12731933593750355,11.984879256524636,0.0009511054088187157,31.053215743341042,0.004147798487392995
2016-10-25,18.848756790161133,0.0,0.0,0.0,0.0,-0.21957969665527344,11.985830437418011,0.000951180893374971,30.834587227579142,-0.007040446875740458
2016-10-26,18.756498336791992,0.0,0.0,0.0,0.0,-0.09225845336914062,11.986781693801934,0.0009512563839220643,30.743280030593926,-0.0029611940744109777
2016-10-27,18.60519027709961,0.0,0.0,0.0,0.0,-0.1513080596923828,11.987733025682394,0.0009513318804604709,30.592923302782005,-0.0048907184809914295
2016-10-28,18.433582305908203,0.7491300685295281,-0.7631347183019088,0.0,0.0,-0.17160797119140625,11.974679783293004,0.0009514073829906661,30.40826208920121,-0.006036076113197231
2016-10-31,18.375463485717773,0.0,0.0,0.0,0.0,-0.05811882019042969,11.975630154704376,0.0009503714113724606,30.35109364042215,-0.0018800301250810891
2016-11-01,18.19278907775879,0.0,0.0,0.0,0.0,-0.18267440795898438,11.976580601542052,0.0009504468376749505,30.169369679300843,-0.005987394170181792
2016-11-02,17.824668884277344,0.0,0.0,0.0,0.0,-0.3681201934814453,11.977531123812016,0.0009505222699636549,29.802200008089358,-0.012170279827337538
2016-11-03,17.713958740234375,0.0,0.0,0.0,0.0,-0.11071014404296875,11.978481721520255,0.0009505977082390489,29.69244046175463,-0.0036829343573607787
2016-11-04,17.763774871826172,0.8459284838877703,-0.8872217058222106,0.0,0.0,0.049816131591796875,11.938139172738317,0.0009506731525016076,29.70191404456449,0.0003190570617481736
2016-11-07,18.285968780517575,0.0,0.0,0.0,0.0,0.5221939086914027,11.939086644101232,0.0009474713629157395,30.22505542461881,0.01761305279078651
2016-11-08,18.44280815124512,0.0,0.0,0.0,0.0,0.15683937072754617,11.940034190660288,0.0009475465590556534,30.38284234190541,0.005220401255511931
2016-11-09,18.493555068969727,0.0,0.0,0.0,0.0,0.05074691772460582,11.940981812421452,0.000947621761163515,30.43453688139118,0.0017014385587772463
2016-11-10,18.857982635498047,0.0,0.0,0.0,0.0,0.3644275665283203,11.941929509390691,0.0009476969692397977,30.799912144888737,0.01200528415863511
2016-11-11,18.785099029541016,0.7182057314091542,-0.7676583845197366,0.0,0.0,-0.07288360595703125,11.893424628463395,0.0009477721832849755,30.67852365800441,-0.0039411958811210734
2016-11-14,19.07940673828125,0.0,0.0,0.0,0.0,0.2943077087402344,11.894368551052954,0.0009439225895605869,30.973775289334206,0.009624049534494583
2016-11-15,19.000986099243164,0.0,0.0,0.0,0.0,-0.07842063903808594,11.895312548557007,0.0009439975040518218,30.896298647800172,-0.0025013625497797287
2016-11-16,19.000986099243164,0.0,0.0,0.0,0.0,0.0,11.896256620981495,0.0009440724244886513,30.89724272022466,3.0556165812933855e-05
2016-11-17,19.116310119628903,0.0,0.0,0.0,0.0,0.11532402038573863,11.897200768332366,0.0009441473508715472,31.013510887961267,0.003763059661647361
2016-11-18,19.051729202270508,0.6696722594600619,-0.7178504475474203,0.0,0.0,-0.06458091735839488,11.84996680252821,0.0009442222832009814,30.901696004798715,-0.0036053603723387173
2016-11-21,19.2639274597168,0.0,0.0,0.0,0.0,0.21219825744629262,11.850907276083966,0.000940473555756207,31.114834735800766,0.00689731498779067
2016-11-22,19.31098175048828,0.0,0.0,0.0,0.0,0.04705429077148082,11.85184782428048,0.0009405481965146004,31.16282957476876,0.0015425066331067327
2016-11-23,19.217798233032227,0.0,0.0,0.0,0.0,-0.09318351745605469,11.852788447123677,0.0009406228431968635,31.070586680155905,-0.002960029492557359
2016-11-25,19.328510284423828,0.6517104237446255,-0.6941785215907171,0.0,0.0,0.11071205139160156,11.811261046773389,0.0009406974958034664,31.139771331197217,0.002226692780329609
2016-11-28,19.24547576904297,0.0,0.0,0.0,0.0,-0.08303451538085938,11.812198448443768,0.0009374016703788404,31.057674217486735,-0.0026364070833183595
2016-11-29,18.78417587280273,0.0,0.0,0.0,0.0,-0.4612998962402379,11.813135924511105,0.0009374760673368069,30.597311797313836,-0.014822823401041907
2016-11-30,18.553524017333984,0.0,0.0,0.0,0.0,-0.23065185546874645,11.814073474981305,0.000937550470199294,30.36759749231529,-0.007507662977723206
2016-12-01,18.11990165710449,0.0,0.0,0.0,0.0,-0.43362236022949574,11.815011099860271,0.0009376248789667702,29.93491275696476,-0.01424823730161806
2016-12-02,18.26290702819824,0.8678991389659814,-0.9186565810785928,0.0,0.0,0.14300537109375,11.7651913570413,0.0009376992936397041,30.028098385239538,0.003112941368205391
2016-12-05,18.634714126586918,0.0,0.0,0.0,0.0,0.371807098388679,11.766125102387097,0.0009337453457969286,30.400839228974014,0.0124130685517434
2016-12-06,18.61349105834961,0.0,0.0,0.0,0.0,-0.02122306823730824,11.767058921839666,0.0009338194525704044,30.380549980189276,-0.0006673910753556278
2016-12-07,18.52584457397461,0.0,0.0,0.0,0.0,-0.087646484375,11.767992815404892,0.0009338935652253704,30.2938373893795,-0.0028542139910672226
2016-12-08,18.752809524536133,0.0,0.0,0.0,0.0,0.22696495056152344,11.768926783088654,0.0009339676837622929,30.521736307624785,0.007522946509417094
2016-12-09,18.82107925415039,0.7796328051343522,-0.8228725684893294,0.0,0.0,0.06826972961425781,11.726621061541858,0.0009340418081816392,30.547700315692246,0.0008506727076655896
