Date,ARKK,IEF,SHY,TLT,^IRX
2020-03-13,42.900001525878906,117.3499984741211,86.27999877929688,153.94000244140625,0.2430000007152557
2020-03-16,36.220001220703125,120.4499969482422,86.41999816894531,163.91000366210938,0.1850000023841858
2020-03-17,38.22999954223633,117.43000030517578,86.22000122070312,152.97999572753906,0.1650000065565109
2020-03-18,34.689998626708984,115.8000030517578,86.11000061035156,144.35000610351562,0.003000000026077
2020-03-19,37.810001373291016,116.18000030517578,86.26000213623047,148.27999877929688,-0.0280000008642673
2020-03-20,37.849998474121094,119.13999938964844,86.48999786376953,159.42999267578125,-0.032999999821186
2020-03-23,38.349998474121094,120.5500030517578,86.58999633789062,166.0,-0.0399999991059303
2020-03-24,42.150001525878906,119.7300033569336,86.47000122070312,162.91000366210938,-0.032999999821186
2020-03-25,43.790000915527344,119.8000030517578,86.56999969482422,162.5399932861328,-0.0700000002980232
2020-03-26,45.970001220703125,120.08999633789062,86.66999816894531,163.33999633789062,-0.1049999967217445
2020-03-27,43.7599983215332,120.9800033569336,86.6500015258789,167.6999969482422,-0.0579999983310699
2020-03-30,44.599998474121094,121.26000213623048,86.69000244140625,166.32000732421875,0.0130000002682209
2020-03-31,44.0,121.4800033569336,86.66999816894531,164.97000122070312,0.0299999993294477
2020-04-01,40.2400016784668,121.83000183105467,86.62000274658203,167.0399932861328,0.0630000010132789
2020-04-02,40.4900016784668,121.8499984741211,86.63999938964844,168.10000610351562,0.0649999976158142
2020-04-03,40.20000076293945,121.94000244140624,86.62000274658203,168.5,0.0579999983310699
2020-04-06,44.18000030517578,121.38999938964844,86.55999755859375,168.05999755859375,0.0599999986588954
2020-04-07,44.220001220703125,120.8499984741211,86.54000091552734,166.3000030517578,0.1280000060796737
2020-04-08,46.0099983215332,120.6999969482422,86.58999633789062,165.08999633789062,0.1850000023841858
2020-04-09,47.290000915527344,120.95999908447266,86.62000274658203,165.38999938964844,0.209999993443489
2020-04-13,47.849998474121094,120.6999969482422,86.62999725341797,163.8800048828125,0.2000000029802322
2020-04-14,50.380001068115234,120.86000061035156,86.62999725341797,163.83999633789062,0.1650000065565109
2020-04-15,49.560001373291016,121.94000244140624,86.66000366210938,168.17999267578125,0.1150000020861625
2020-04-16,50.599998474121094,122.06999969482422,86.68000030517578,170.08999633789062,0.1099999994039535
2020-04-17,52.2599983215332,121.75,86.6500015258789,167.80999755859375,0.1030000001192092
2020-04-20,52.79999923706055,122.06999969482422,86.6500015258789,169.16000366210938,0.0700000002980232
2020-04-21,50.61000061035156,122.41000366210938,86.66999816894531,171.2899932861328,0.0979999974370002
2020-04-22,52.41999816894531,122.02999877929688,86.63999938964844,169.5399932861328,0.0930000022053718
2020-04-23,52.0099983215332,122.11000061035156,86.62999725341797,170.44000244140625,0.0930000022053718
2020-04-24,53.060001373291016,122.13999938964844,86.62999725341797,170.83999633789062,0.1000000014901161
2020-04-27,55.63999938964844,121.48999786376952,86.62999725341797,167.66000366210938,0.0930000022053718
2020-04-28,54.04999923706055,122.0199966430664,86.66000366210938,169.58999633789062,0.0850000008940696
2020-04-29,56.630001068115234,121.95999908447266,86.6500015258789,168.7100067138672,0.0900000035762786
2020-04-30,55.33000183105469,121.66999816894533,86.80000305175781,166.74000549316406,0.0900000035762786
2020-05-01,52.380001068115234,121.70999908447266,86.5999984741211,167.9499969482422,0.0930000022053718
2020-05-04,54.310001373291016,121.7300033569336,86.5999984741211,167.16000366210938,0.0900000035762786
2020-05-05,55.060001373291016,121.63999938964844,86.58999633789062,166.08999633789062,0.1099999994039535
