Date,ARKK,ZF=F,ZN=F,ZT=F
2018-08-13,43.558048248291016,113.6171875,120.25,105.8203125
2018-08-14,43.81037521362305,113.53125,120.109375,105.7890625
2018-08-15,42.91322708129883,113.71875,120.4375,105.84375
2018-08-16,43.36180877685547,113.6015625,120.265625,105.8046875
2018-08-17,42.829124450683594,113.5859375,120.25,105.8125
2018-08-20,43.34311294555664,113.8203125,120.625,105.875
2018-08-21,44.26828384399414,113.703125,120.453125,105.8359375
2018-08-22,44.30567169189453,113.796875,120.625,105.8515625
2018-08-23,44.24024963378906,113.75,120.59375,105.8359375
2018-08-24,44.913108825683594,113.6953125,120.515625,105.8046875
2018-08-27,45.679420471191406,113.609375,120.34375,105.78125
2018-08-28,45.7822151184082,113.4765625,120.09375,105.7578125
2018-08-29,46.380306243896484,113.4140625,120.09375,105.71875
2018-08-30,46.352272033691406,113.5390625,120.265625,105.7734375
2018-08-31,46.44572830200195,113.625,120.390625,105.828125
2018-09-04,45.95042419433594,113.4453125,120.0625,105.78125
2018-09-05,44.847694396972656,113.4765625,120.09375,105.7890625
2018-09-06,43.959896087646484,113.5859375,120.296875,105.8125
2018-09-07,43.67019271850586,113.234375,119.796875,105.703125
2018-09-10,43.791683197021484,113.2265625,119.8125,105.6875
2018-09-11,44.32435989379883,113.03125,119.5,105.6328125
2018-09-12,44.46453857421875,113.0625,119.609375,105.640625
2018-09-13,44.80096435546875,113.0390625,119.59375,105.625
2018-09-14,45.081321716308594,112.8984375,119.359375,105.5859375
2018-09-17,44.18418502807617,112.8984375,119.3125,105.5859375
2018-09-18,44.98787307739258,112.7578125,118.984375,105.546875
2018-09-19,44.959835052490234,112.6484375,118.859375,105.53125
2018-09-20,45.165428161621094,112.65625,118.59375,105.53125
2018-09-21,44.07203674316406,112.703125,118.671875,105.5625
2018-09-24,44.23090744018555,112.6875,118.625,105.5625
2018-09-25,44.642093658447266,112.59375,118.453125,105.53125
2018-09-26,44.679473876953125,112.7265625,118.734375,105.5546875
2018-09-27,45.053287506103516,112.71875,118.75,105.5546875
2018-09-28,44.24024963378906,112.828125,118.78125,105.5625
2018-10-01,44.30567169189453,112.4453125,118.671875,105.359375
2018-10-02,43.165550231933594,112.5234375,118.8125,105.3828125
2018-10-03,43.249656677246094,112.15625,118.125,105.28125
2018-10-04,41.89460754394531,112.0234375,117.859375,105.2421875
2018-10-05,41.10025405883789,111.953125,117.671875,105.2265625
2018-10-08,40.333946228027344,112.0234375,117.703125,105.265625
2018-10-09,40.52085876464844,112.015625,117.8125,105.2421875
2018-10-10,38.408836364746094,112.015625,117.75,105.2578125
2018-10-11,38.035030364990234,112.3359375,118.390625,105.3359375
2018-10-12,39.26859664916992,112.3203125,118.34375,105.3359375
2018-10-15,38.913482666015625,112.2109375,118.15625,105.296875
2018-10-16,40.77317810058594,112.2265625,118.21875,105.2890625
2018-10-17,40.53020095825195,112.1171875,118.046875,105.2578125
2018-10-18,39.343360900878906,112.1953125,118.140625,105.2734375
2018-10-19,38.61442947387695,112.0625,117.953125,105.2109375
2018-10-22,38.72657775878906,112.0859375,118.0,105.2265625
2018-10-23,39.02561950683594,112.265625,118.265625,105.28125
2018-10-24,36.8108024597168,112.484375,118.625,105.359375
2018-10-25,38.53032684326172,112.421875,118.53125,105.3359375
2018-10-26,38.2219352722168,112.7578125,119.03125,105.453125
2018-10-29,37.838783264160156,112.703125,118.953125,105.4453125
2018-10-30,38.80133819580078,112.6015625,118.78125,105.390625
2018-10-31,39.791927337646484,112.3828125,118.4375,105.328125
2018-11-01,41.79180908203125,112.484375,118.578125,105.3671875
2018-11-02,42.50204086303711,112.15625,118.046875,105.25
2018-11-05,41.885257720947266,112.203125,118.140625,105.2578125
2018-11-06,41.89460754394531,112.09375,118.0,105.21875
2018-11-07,42.95061111450195,112.0390625,117.984375,105.1953125
2018-11-08,42.27775955200195,111.90625,117.78125,105.15625
2018-11-09,41.47032928466797,112.1171875,118.125,105.2265625
2018-11-12,39.960140228271484,112.3125,118.390625,105.296875
2018-11-13,40.287227630615234,112.375,118.515625,105.296875
2018-11-14,39.801273345947266,112.5390625,118.75,105.3671875
2018-11-15,40.96942901611328,112.578125,118.8125,105.375
2018-11-16,40.8105583190918,112.8203125,119.15625,105.46875
2018-11-19,38.8574104309082,112.9453125,119.296875,105.53125
2018-11-20,38.14717483520508,112.9140625,119.34375,105.5
2018-11-21,39.00693130493164,112.828125,119.234375,105.4609375
2018-11-23,38.9788932800293,112.8828125,119.28125,105.46875
2018-11-26,40.1377067565918,112.7734375,119.140625,105.4375
2018-11-27,39.745201110839844,112.8515625,119.25,105.4375
2018-11-28,41.287166595458984,112.953125,119.390625,105.4921875
2018-11-29,41.16567611694336,112.9453125,119.421875,105.46875
2018-11-30,41.539485931396484,112.9765625,119.546875,105.46875
2018-12-03,42.548770904541016,112.9921875,119.6875,105.421875
2018-12-04,40.43674850463867,113.125,120.09375,105.453125
2018-12-06,40.68907165527344,113.3828125,120.453125,105.5390625
2018-12-07,39.343360900878906,113.6484375,120.765625,105.6328125
2018-12-10,39.75455093383789,113.5703125,120.6875,105.6171875
2018-12-11,39.679786682128906,113.4375,120.453125,105.546875
2018-12-12,40.47412872314453,113.34375,120.28125,105.53125
2018-12-13,39.84800338745117,113.375,120.28125,105.5859375
2018-12-14,39.03496551513672,113.5078125,120.453125,105.640625
2018-12-17,37.30609893798828,113.671875,120.71875,105.71875
2018-12-18,37.2780647277832,113.8359375,120.953125,105.796875
2018-12-19,36.7080078125,113.96875,120.921875,105.8203125
2018-12-20,35.343605041503906,113.8515625,121.0625,105.765625
2018-12-21,33.502601623535156,113.921875,121.03125,105.8203125
2018-12-24,33.02599334716797,114.1953125,121.40625,105.9296875
2018-12-26,35.06325149536133,114.03125,121.03125,105.859375
2018-12-27,35.10955047607422,114.3125,121.53125,105.9453125
2018-12-28,35.466434478759766,114.40625,121.625,105.984375
2018-12-31,35.87154006958008,114.609375,122.015625,106.0546875
2019-01-02,36.0933837890625,114.6875,122.1875,106.125
2019-01-03,34.90699005126953,115.3046875,123.15625,106.3671875
2019-01-04,37.06758499145508,114.7578125,122.296875,106.1640625
2019-01-07,38.67837905883789,114.5859375,122.046875,106.078125
2019-01-08,38.794124603271484,114.3359375,121.75,105.953125
2019-01-09,40.00945281982422,114.3828125,121.71875,105.9921875
2019-01-10,40.212005615234375,114.390625,121.71875,105.9921875
2019-01-11,40.29881286621094,114.53125,121.953125,106.0234375
2019-01-14,39.57540512084961,114.515625,121.90625,106.0390625
2019-01-15,40.781089782714844,114.53125,121.90625,106.05078125
2019-01-16,40.810028076171875,114.4375,121.71875,106.01953125
2019-01-17,41.12833023071289,114.296875,121.515625,105.9765625
2019-01-18,41.28265380859375,114.0546875,121.171875,105.87890625
2019-01-22,39.65257263183594,114.296875,121.578125,105.95703125
2019-01-23,39.257102966308594,114.1875,121.390625,105.92578125
2019-01-24,40.10590744018555,114.3984375,121.75,105.98046875
2019-01-25,41.060813903808594,114.1875,121.40625,105.90625
2019-01-28,40.202362060546875,114.234375,121.5,105.91796875
2019-01-29,39.7876091003418,114.3828125,121.78125,105.96875
2019-01-30,40.77144241333008,114.5859375,122.0,106.04296875
2019-01-31,41.5237922668457,114.859375,122.46875,106.1640625
2019-02-01,41.581668853759766,114.53125,121.9375,106.06640625
2019-02-04,42.24720764160156,114.40625,121.71875,106.0234375
2019-02-05,42.36294937133789,114.5,121.875,106.03515625
2019-02-06,42.401527404785156,114.515625,121.890625,106.0234375
2019-02-07,40.983646392822266,114.75,122.28125,106.11328125
2019-02-08,41.465919494628906,114.8125,122.375,106.13671875
2019-02-11,41.88067626953125,114.640625,122.125,106.08203125
2019-02-12,42.68124771118164,114.578125,121.953125,106.05078125
2019-02-13,42.960968017578125,114.40625,121.75,105.97265625
2019-02-14,43.076717376708984,114.65625,122.171875,106.05859375
2019-02-15,43.587928771972656,114.546875,122.046875,106.01171875
2019-02-19,43.61686325073242,114.6640625,122.21875,106.0546875
2019-02-20,43.9737434387207,114.6328125,122.15625,106.0390625
2019-02-21,43.115299224853516,114.46875,121.90625,105.98828125
2019-02-22,44.147361755371094,114.6640625,122.140625,106.0625
2019-02-25,44.745384216308594,114.578125,122.03125,106.02734375
2019-02-26,44.40779113769531,114.7421875,122.328125,106.05859375
2019-02-27,45.06368637084961,114.546875,121.921875,106.0
2019-02-28,44.909358978271484,114.46875,121.75,105.98046875
2019-03-01,45.14084243774414,114.25,121.4375,105.90625
2019-03-04,44.5910530090332,114.3828125,121.671875,105.9453125
2019-03-05,44.7164421081543,114.375,121.6875,105.9296875
2019-03-06,43.75189971923828,114.515625,121.9375,106.0
2019-03-07,42.989906311035156,114.7890625,122.421875,106.09375
2019-03-08,43.26962661743164,114.84375,122.515625,106.09765625
2019-03-11,44.77431869506836,114.765625,122.40625,106.08984375
2019-03-12,44.89970779418945,114.890625,122.609375,106.12890625
2019-03-13,45.275882720947266,114.8984375,122.59375,106.1328125
2019-03-14,44.98652267456055,114.8203125,122.453125,106.10546875
2019-03-15,45.32411193847656,114.9609375,122.703125,106.16015625
2019-03-18,45.18907165527344,114.8984375,122.59375,106.1171875
2019-03-19,45.31446838378906,114.8515625,122.5,106.1015625
2019-03-20,45.430213928222656,115.2421875,122.6875,106.23828125
2019-03-21,46.36582565307617,115.2109375,123.359375,106.21484375
2019-03-22,44.41743469238281,115.6015625,124.03125,106.36328125
2019-03-25,44.32098388671875,115.8671875,124.328125,106.49609375
2019-03-26,44.51389694213867,115.890625,124.40625,106.48046875
2019-03-27,44.031620025634766,116.0625,124.6875,106.54296875
2019-03-28,44.504241943359375,115.9296875,124.5,106.53125
2019-03-29,45.073333740234375,115.765625,124.21875,106.4375
2019-04-01,45.748512268066406,115.515625,123.609375,106.44140625
2019-04-02,46.11504364013672,115.6171875,123.765625,106.4765625
2019-04-03,47.0506477355957,115.4765625,123.5,106.43359375
2019-04-04,46.423702239990234,115.484375,123.546875,106.40625
2019-04-05,47.17604446411133,115.4921875,123.59375,106.39453125
2019-04-08,47.07958984375,115.421875,123.453125,106.37109375
2019-04-09,46.587669372558594,115.5234375,123.640625,106.3984375
2019-04-10,47.243560791015625,115.6328125,123.796875,106.4296875
2019-04-11,46.63589859008789,115.4609375,123.5625,106.3671875
2019-04-12,46.74199676513672,115.1796875,123.09375,106.28125
2019-04-15,46.25007629394531,115.1953125,123.15625,106.28125
2019-04-16,46.56837844848633,115.0234375,122.828125,106.23046875
2019-04-17,45.38198471069336,115.0703125,122.859375,106.2578125
2019-04-18,45.42056655883789,115.2109375,123.140625,106.2890625
2019-04-22,45.57489776611328,115.125,122.9375,106.28515625
2019-04-23,46.71305847167969,115.2578125,123.125,106.33984375
2019-04-24,46.30794906616211,115.4765625,123.53125,106.4140625
2019-04-25,45.89319610595703,115.4140625,123.390625,106.39453125
2019-04-26,45.999298095703125,115.59375,123.671875,106.46875
2019-04-29,46.09575271606445,115.484375,123.4375,106.45703125
2019-04-30,45.545963287353516,115.640625,123.671875,106.50390625
2019-05-01,45.121559143066406,115.53125,123.578125,106.4296875
2019-05-02,45.34340286254883,115.265625,123.171875,106.34375
2019-05-03,46.674476623535156,115.3671875,123.34375,106.3515625
2019-05-06,47.089237213134766,115.5234375,123.625,106.40625
2019-05-07,45.62312316894531,115.71875,124.015625,106.46875
2019-05-08,44.783966064453125,115.578125,123.75,106.44140625
2019-05-09,44.39814376831055,115.7265625,123.984375,106.49609375
2019-05-10,44.600704193115234,115.7421875,123.984375,106.5234375
2019-05-13,42.1411018371582,116.0390625,124.421875,106.6328125
2019-05-14,42.95132064819336,115.96875,124.328125,106.60546875
2019-05-15,43.4721794128418,116.1796875,124.671875,106.6640625
2019-05-16,43.67473220825195,116.015625,124.421875,106.58984375
2019-05-17,42.401527404785156,116.03125,124.484375,106.58984375
2019-05-20,41.40804672241211,115.921875,124.28125,106.54296875
2019-05-21,42.34366226196289,115.8046875,124.140625,106.4765625
2019-05-22,41.69741439819336,115.984375,124.4375,106.52734375
2019-05-23,40.54960250854492,116.453125,125.203125,106.71484375
2019-05-24,40.646053314208984,116.234375,124.890625,106.625
2019-05-28,40.40491485595703,116.5078125,125.390625,106.71484375
2019-05-29,40.04803466796875,116.6640625,125.625,106.78515625
2019-05-30,40.327754974365234,116.6953125,125.6875,106.79296875
2019-05-31,39.286041259765625,117.1953125,126.375,107.04296875
2019-06-03,38.716957092285156,117.609375,126.890625,107.24609375
2019-06-04,40.3181037902832,117.4375,126.59375,107.18359375
2019-06-05,40.61711883544922,117.5390625,126.640625,107.22265625
2019-06-06,40.636409759521484,117.4140625,126.609375,107.1484375
2019-06-07,41.67811965942383,117.546875,126.890625,107.20703125
2019-06-10,42.073585510253906,117.28125,126.4375,107.125
2019-06-11,41.764930725097656,117.2890625,126.4375,107.09375
2019-06-12,41.62024688720703,117.421875,126.640625,107.14453125
2019-06-13,42.1314582824707,117.6484375,127.0,107.25
2019-06-14,41.543087005615234,117.5625,126.9375,107.21484375
2019-06-17,42.83557891845703,117.5546875,126.96875,107.16796875
2019-06-18,43.51075744628906,117.609375,127.140625,107.1796875
2019-06-19,43.66509246826172,117.890625,126.90625,107.37109375
2019-06-20,43.72296142578125,118.0625,128.0625,107.43359375
2019-06-21,43.829063415527344,117.75,127.515625,107.34375
2019-06-24,43.20210647583008,118.015625,127.9375,107.4296875
2019-06-25,42.88380813598633,118.109375,128.125,107.4296875
2019-06-26,43.105648040771484,117.765625,127.59375,107.3125
2019-06-27,44.19559097290039,118.0078125,127.9375,107.3671875
2019-06-28,46.27901840209961,118.015625,127.96875,107.375
2019-07-01,46.22114181518555,117.96875,127.6875,107.5
2019-07-02,45.75815963745117,118.1953125,128.140625,107.54296875
2019-07-03,46.356178283691406,118.2109375,128.25,107.5390625
2019-07-05,46.10539245605469,117.6796875,127.46875,107.3125
2019-07-08,45.671348571777344,117.671875,127.5,107.30078125
2019-07-09,46.53944396972656,117.546875,127.296875,107.25390625
2019-07-10,46.85774612426758,117.7421875,127.4375,107.3984375
2019-07-11,46.886680603027344,117.5078125,126.984375,107.33203125
2019-07-12,46.74199676513672,117.59375,127.109375,107.36328125
2019-07-15,46.944549560546875,117.6328125,127.171875,107.37109375
2019-07-16,46.655189514160156,117.46875,126.921875,107.30859375
2019-07-17,46.877037048339844,117.7109375,127.359375,107.359375
2019-07-18,47.098880767822266,117.9140625,127.640625,107.4765625
2019-07-19,46.578025817871094,117.8125,127.53125,107.3984375
2019-07-22,47.0120735168457,117.8515625,127.59375,107.40234375
2019-07-23,47.16640090942383,117.71875,127.359375,107.3515625
2019-07-24,48.150238037109375,117.7578125,127.515625,107.359375
2019-07-25,46.54908752441406,117.5859375,127.28125,107.2890625
2019-07-26,47.60044479370117,117.5390625,127.21875,107.25390625
2019-07-29,47.388248443603516,117.6796875,127.453125,107.29296875
2019-07-30,47.85123062133789,117.6171875,127.34375,107.29296875
2019-07-31,46.74199676513672,117.5546875,127.421875,107.203125
2019-08-01,46.028236389160156,118.390625,128.6875,107.52734375
2019-08-02,44.484954833984375,118.3984375,128.859375,107.51953125
2019-08-05,42.59444046020508,119.0390625,129.84375,107.7890625
2019-08-06,42.980262756347656,118.984375,129.765625,107.7421875
2019-08-07,43.530052185058594,119.1875,130.15625,107.81640625
2019-08-08,44.26310729980469,119.015625,129.921875,107.7265625
2019-08-09,43.66509246826172,118.875,129.6875,107.6796875
2019-08-12,42.762271881103516,119.2265625,130.375,107.76953125
2019-08-13,43.62650680541992,118.765625,129.828125,107.5859375
2019-08-14,42.09287643432617,119.1328125,130.515625,107.75
2019-08-15,42.015716552734375,119.4375,130.953125,107.8828125
2019-08-16,43.105648040771484,119.5,130.921875,107.9140625
2019-08-19,43.935157775878906,119.2578125,130.4375,107.796875
2019-08-20,43.65544128417969,119.3828125,130.734375,107.84375
2019-08-21,44.041263580322266,119.203125,130.53125,107.74609375
2019-08-22,43.395023345947266,119.0703125,130.296875,107.66015625
2019-08-23,41.96748733520508,119.453125,130.953125,107.8046875
2019-08-26,42.2375602722168,119.34375,130.78125,107.74609375
2019-08-27,41.591312408447266,119.5234375,131.140625,107.78125
2019-08-28,41.84209442138672,119.640625,131.359375,107.81640625
2019-08-29,42.613731384277344,119.4453125,130.953125,107.75390625
2019-08-30,42.7487678527832,119.53125,131.046875,107.79296875
2019-09-03,41.73599624633789,119.7890625,131.453125,107.87890625
2019-09-04,41.80351257324219,119.9140625,131.609375,107.92578125
2019-09-05,42.47869873046875,119.328125,130.65625,107.703125
2019-09-06,42.382240295410156,119.390625,130.734375,107.72265625
2019-09-09,42.2568473815918,119.0859375,130.25,107.62890625
2019-09-10,42.77770233154297,118.6796875,129.5625,107.47265625
2019-09-11,43.92551803588867,118.5703125,129.34375,107.46484375
2019-09-12,43.886932373046875,118.2734375,128.890625,107.35546875
2019-09-13,43.64579772949219,117.828125,128.078125,107.2109375
2019-09-16,43.79048156738281,118.046875,128.53125,107.296875
2019-09-17,43.886932373046875,118.2265625,128.71875,107.36328125
2019-09-18,43.44324493408203,118.21875,128.8125,107.34375
2019-09-19,43.259979248046875,118.265625,128.921875,107.3359375
2019-09-20,43.15388107299805,118.328125,129.6875,107.35546875
2019-09-23,42.960968017578125,118.578125,130.078125,107.41015625
2019-09-24,41.5141487121582,118.9375,130.71875,107.54296875
2019-09-25,41.61060333251953,118.4921875,129.953125,107.39453125
2019-09-26,41.543087005615234,118.65625,130.28125,107.44140625
2019-09-27,41.12833023071289,118.8046875,130.390625,107.515625
2019-09-30,41.369468688964844,118.7265625,130.3125,107.5
2019-10-01,40.4145622253418,119.4140625,130.65625,107.875
2019-10-02,39.80690002441406,119.7578125,131.140625,107.99609375
2019-10-03,40.05767822265625,120.1875,131.75,108.18359375
2019-10-04,40.48208236694336,120.203125,131.90625,108.15234375
2019-10-07,40.53995132446289,119.90625,131.515625,108.01953125
2019-10-08,39.17993927001953,120.046875,131.703125,108.10546875
2019-10-09,39.729732513427734,119.78125,131.28125,107.9921875
2019-10-10,39.81654357910156,119.4453125,130.703125,107.87109375
2019-10-11,40.44350051879883,118.9609375,129.875,107.69921875
2019-10-14,40.761802673339844,119.1015625,130.21875,107.734375
2019-10-15,41.62024688720703,118.859375,129.765625,107.6796875
2019-10-16,41.28265380859375,119.015625,129.984375,107.75
2019-10-17,41.360782623291016,118.9453125,129.90625,107.7265625
2019-10-18,40.44350051879883,119.0625,130.03125,107.78125
2019-10-21,40.9064826965332,118.8515625,129.625,107.7109375
2019-10-22,40.44350051879883,118.90625,129.8125,107.7421875
2019-10-23,40.27952575683594,118.9375,129.859375,107.73828125
2019-10-24,41.137977600097656,118.9140625,129.84375,107.734375
2019-10-25,41.97712707519531,118.7109375,129.53125,107.640625
2019-10-28,43.05742263793945,118.515625,129.15625,107.59375
2019-10-29,42.7487678527832,118.5546875,129.265625,107.59765625
2019-10-30,42.7969970703125,118.6484375,129.484375,107.62109375
2019-10-31,42.661956787109375,119.203125,130.296875,107.80078125
2019-11-01,43.62650680541992,119.015625,130.015625,107.72265625
2019-11-04,43.867645263671875,118.7890625,129.578125,107.65234375
2019-11-05,43.78083419799805,118.46875,128.921875,107.578125
2019-11-06,43.61686325073242,118.671875,129.328125,107.625
2019-11-07,43.60721969604492,118.140625,128.390625,107.48828125
2019-11-08,44.22452926635742,118.1640625,128.390625,107.51171875
2019-11-11,44.67786407470703,118.1015625,128.390625,107.48828125
2019-11-12,44.99616622924805,118.2265625,128.53125,107.5390625
2019-11-13,44.72609329223633,118.4296875,128.890625,107.5859375
2019-11-14,44.909358978271484,118.6796875,129.34375,107.65234375
2019-11-15,45.71957778930664,118.5625,129.140625,107.6171875
2019-11-18,45.71957778930664,118.671875,129.328125,107.65234375
2019-11-19,46.73235321044922,118.6953125,129.4375,107.640625
2019-11-20,46.71305847167969,118.8828125,129.796875,107.6953125
2019-11-21,46.442989349365234,118.734375,129.484375,107.63671875
2019-11-22,46.70341873168945,118.65625,129.453125,107.5859375
2019-11-25,47.90910339355469,118.71875,129.515625,107.60546875
2019-11-26,48.22740173339844,118.8125,129.6875,107.6328125
2019-11-27,48.44925308227539,118.609375,129.375,107.53515625
2019-11-29,48.64216232299805,118.640625,129.296875,107.58203125
2019-12-02,47.22426986694336,118.4765625,128.890625,107.55078125
2019-12-03,47.34966278076172,119.046875,129.96875,107.69921875
2019-12-04,47.44611740112305,118.6953125,129.40625,107.59765625
2019-12-05,47.22426986694336,118.640625,129.3125,107.609375
2019-12-06,47.706546783447266,118.40625,128.90625,107.54296875
2019-12-09,47.31108093261719,118.421875,129.0,107.5390625
2019-12-10,47.51363754272461,118.359375,128.9375,107.4921875
2019-12-11,47.233917236328125,118.546875,129.296875,107.5546875
2019-12-12,47.64867401123047,118.1328125,128.4375,107.4609375
2019-12-13,47.35930633544922,118.5078125,129.09375,107.58984375
2019-12-16,48.44925308227539,118.21875,128.53125,107.51953125
2019-12-17,48.40102005004883,118.265625,128.578125,107.54296875
2019-12-18,48.748260498046875,118.15625,128.328125,107.55078125
2019-12-19,49.06656265258789,118.265625,128.5625,107.578125
2019-12-20,49.15336608886719,118.21875,128.25,107.546875
2019-12-23,49.76103591918945,118.109375,128.09375,107.50390625
2019-12-24,49.98287582397461,118.265625,128.3125,107.54296875
2019-12-26,49.934654235839844,118.2734375,128.375,107.546875
2019-12-27,49.5096435546875,118.5,128.65625,107.62109375
2019-12-30,48.1542854309082,118.515625,128.53125,107.6484375
2019-12-31,48.45439910888672,118.4609375,128.421875,107.6484375
2020-01-02,48.890052795410156,118.6640625,128.625,107.7265625
2020-01-03,48.53184509277344,119.0625,129.390625,107.83203125
2020-01-06,48.90941619873047,118.9609375,129.25,107.796875
2020-01-07,49.5096435546875,118.921875,129.15625,107.79296875
2020-01-08,50.622989654541016,118.6953125,128.765625,107.71875
2020-01-09,50.68107223510742,118.7421875,128.890625,107.73046875
2020-01-10,50.31319046020508,118.8125,129.078125,107.73828125
2020-01-13,51.34907531738281,118.75,128.921875,107.70703125
2020-01-14,51.56206130981445,118.859375,129.140625,107.72265625
2020-01-15,51.72664260864258,118.96875,129.34375,107.75390625
2020-01-16,52.288150787353516,118.8671875,129.15625,107.73828125
2020-01-17,51.958988189697266,118.828125,129.046875,107.7265625
2020-01-21,51.88154220581055,119.1171875,129.578125,107.8046875
2020-01-22,52.12356948852539,119.1171875,129.546875,107.81640625
2020-01-23,52.08484649658203,119.21875,129.78125,107.8359375
2020-01-24,51.11672592163086,119.4765625,130.28125,107.91015625
2020-01-27,50.1970100402832,119.796875,130.890625,108.0
2020-01-28,51.13608932495117,119.6484375,130.609375,107.94140625
2020-01-29,51.165130615234375,119.8984375,131.015625,108.01953125
2020-01-30,51.26194763183594,120.0625,131.3125,108.0625
2020-01-31,50.14860916137695,120.3203125,131.65625,108.1796875
2020-02-03,52.23974609375,120.234375,131.578125,108.1171875
2020-02-04,54.524505615234375,119.84375,130.890625,107.99609375
2020-02-05,53.75001525878906,119.6640625,130.546875,107.94921875
2020-02-06,54.37928771972656,119.640625,130.5625,107.93359375
2020-02-07,54.059810638427734,119.921875,131.078125,108.02734375
2020-02-10,55.07633972167969,120.0859375,131.359375,108.0703125
2020-02-11,55.94764709472656,119.8828125,131.0,108.0
2020-02-12,56.47043228149414,119.7109375,130.6875,107.94921875
2020-02-13,56.88671875,119.7265625,130.765625,107.94140625
2020-02-14,56.81895065307617,119.8515625,130.984375,107.97265625
2020-02-18,57.27397155761719,119.953125,131.203125,108.00390625
2020-02-19,58.44539260864258,119.859375,131.078125,107.96484375
2020-02-20,57.98069763183594,120.046875,131.4375,108.02734375
2020-02-21,56.74150466918945,120.296875,131.859375,108.11328125
2020-02-24,54.234073638916016,120.78125,132.65625,108.2734375
2020-02-25,52.375282287597656,121.09375,133.125,108.3984375
2020-02-26,51.83313751220703,121.234375,133.328125,108.48046875
2020-02-27,50.06147766113281,121.328125,133.4375,108.55078125
2020-02-28,51.155452728271484,122.2734375,134.84375,108.9296875
2020-03-02,52.35592269897461,122.515625,135.265625,109.046875
2020-03-03,51.30066680908203,122.96875,136.0,109.234375
2020-03-04,53.04328918457031,123.1640625,136.25,109.3671875
2020-03-05,51.80409240722656,123.3984375,136.765625,109.4765625
2020-03-06,50.448726654052734,123.9765625,138.046875,109.66796875
2020-03-09,46.25676345825195,124.5390625,139.296875,109.92578125
2020-03-10,48.45439910888672,123.6328125,137.546875,109.7265625
2020-03-11,45.443546295166016,123.4609375,137.140625,109.765625
2020-03-12,39.72195816040039,123.6484375,136.890625,109.78125
2020-03-13,41.53234100341797,123.1875,135.796875,109.73828125
2020-03-16,35.06529998779297,124.15625,138.0625,109.890625
2020-03-17,37.0112190246582,123.390625,136.0625,109.66015625
2020-03-18,33.58407974243164,122.59375,134.375,109.6328125
2020-03-19,36.604610443115234,123.3125,135.3125,109.7890625
2020-03-20,36.643333435058594,124.0078125,136.5,109.90625
2020-03-23,37.12739562988281,124.8125,138.203125,110.04296875
2020-03-24,40.806251525878906,124.34375,137.453125,109.89453125
2020-03-25,42.39396667480469,124.5078125,137.34375,110.05859375
2020-03-26,44.50447082519531,124.59375,137.734375,110.12109375
2020-03-27,42.36492156982422,124.6796875,138.265625,110.16796875
2020-03-30,43.17814254760742,125.1875,138.828125,110.1484375
2020-03-31,42.59727096557617,125.203125,138.6875,110.171875
2020-04-01,38.95714569091797,125.390625,138.984375,110.171875
2020-04-02,39.19916915893555,125.3125,138.890625,110.19921875
2020-04-03,38.918418884277344,125.4140625,139.140625,110.20703125
2020-04-06,42.77153778076172,125.0078125,138.40625,110.109375
2020-04-07,42.81026077270508,124.8125,137.90625,110.05859375
2020-04-08,44.543190002441406,124.90625,137.84375,110.11328125
2020-04-09,45.78239059448242,125.1953125,138.25,110.1796875
2020-04-13,46.32453536987305,125.078125,138.078125,110.14453125
2020-04-14,48.77387619018555,125.171875,138.21875,110.1796875
2020-04-15,47.98002243041992,125.5546875,139.15625,110.2265625
2020-04-16,48.98686218261719,125.53125,139.234375,110.23046875
2020-04-17,50.59394073486328,125.4140625,138.890625,110.20703125
2020-04-20,51.11672592163086,125.46875,139.109375,110.203125
2020-04-21,48.99654769897461,125.546875,139.390625,110.19921875
2020-04-22,50.74884033203125,125.3984375,139.046875,110.19140625
2020-04-23,50.35191345214844,125.359375,139.015625,110.17578125
2020-04-24,51.368438720703125,125.40625,139.109375,110.18359375
2020-04-27,53.866188049316406,125.2109375,138.65625,110.15234375
2020-04-28,52.326873779296875,125.3828125,139.015625,110.18359375
2020-04-29,54.82462692260742,125.4140625,138.96875,110.203125
2020-04-30,53.566070556640625,125.484375,139.0625,110.21484375
2020-05-01,50.71011734008789,125.359375,138.875,110.17578125
2020-05-04,52.578590393066406,125.4296875,138.96875,110.21484375
2020-05-05,53.3046760559082,125.3828125,138.859375,110.19921875
2020-05-06,53.566070556640625,125.3515625,138.546875,110.21484375
2020-05-07,54.79557800292969,125.765625,139.296875,110.31640625
2020-05-08,56.441383361816406,125.625,138.953125,110.2734375
2020-05-11,57.77738952636719,125.453125,138.625,110.21875
2020-05-12,56.30584716796875,125.5703125,138.953125,110.23046875
2020-05-13,54.53419494628906,125.6796875,139.21875,110.25390625
2020-05-14,54.45674133300781,125.7578125,139.421875,110.28515625
2020-05-15,56.23807907104492,125.7265625,139.328125,110.28125
2020-05-18,57.97101593017578,125.3828125,138.59375,110.21484375
2020-05-19,57.91292953491211,125.546875,138.859375,110.23828125
2020-05-20,59.84917068481445,125.640625,139.078125,110.265625
2020-05-21,60.004066467285156,125.609375,139.0625,110.2578125
2020-05-22,60.75920104980469,125.640625,139.15625,110.26171875
2020-05-26,60.89474105834961,125.5625,138.953125,110.23828125
2020-05-27,60.51716995239258,125.625,139.125,110.23828125
2020-05-28,59.78139877319336,125.6015625,138.953125,110.2421875
